Animal_ID,Timestamp,temp_without_drink_cycles,animal_activity
9659,2018-07-12 14:07:00,39.75,1.13
11552,2018-07-12 14:08:00,39.64,3.79
11586,2018-07-12 14:11:00,39.19,3.15
4380,2018-07-12 14:12:00,39.08,3.27
4382,2018-07-12 14:12:00,39.72,2.88
11381,2018-07-12 14:12:00,38.53,3.51
11593,2018-07-12 14:13:00,40.03,4.49
11587,2018-07-12 14:13:00,38.62,1.48
2719,2018-07-12 14:14:00,39.31,4.16
9659,2018-07-12 14:17:00,39.67,1.66
11552,2018-07-12 14:18:00,39.56,1.99
11586,2018-07-12 14:21:00,39.28,4.49
4380,2018-07-12 14:22:00,39.28,2.46
4382,2018-07-12 14:22:00,39.91,2.39
11381,2018-07-12 14:22:00,38.50,6.84
11587,2018-07-12 14:23:00,38.68,8.55
11593,2018-07-12 14:23:00,40.10,4.48
2719,2018-07-12 14:24:00,39.31,6.22
9659,2018-07-12 14:27:00,39.59,2.61
11552,2018-07-12 14:28:00,39.47,3.13
11586,2018-07-12 14:31:00,39.37,5.11
11381,2018-07-12 14:32:00,38.50,6.95
4382,2018-07-12 14:32:00,40.03,3.30
4380,2018-07-12 14:32:00,39.40,3.11
11593,2018-07-12 14:33:00,40.19,6.78
11587,2018-07-12 14:33:00,38.80,6.17
2719,2018-07-12 14:34:00,39.23,6.28
9659,2018-07-12 14:37:00,39.50,2.25
11552,2018-07-12 14:38:00,39.39,3.84
11586,2018-07-12 14:41:00,39.37,2.64
4382,2018-07-12 14:42:00,40.10,3.25
4380,2018-07-12 14:42:00,39.49,4.49
11381,2018-07-12 14:42:00,38.50,7.46
11587,2018-07-12 14:43:00,38.92,1.36
11593,2018-07-12 14:43:00,40.19,4.90
2719,2018-07-12 14:44:00,39.14,6.44
9659,2018-07-12 14:47:00,39.42,1.57
11552,2018-07-12 14:48:00,39.31,3.60
11586,2018-07-12 14:51:00,39.34,3.30
4380,2018-07-12 14:52:00,39.58,3.02
11381,2018-07-12 14:52:00,38.47,6.72
4382,2018-07-12 14:52:00,40.12,4.23
11587,2018-07-12 14:53:00,38.92,1.49
11593,2018-07-12 14:53:00,40.12,5.23
2719,2018-07-12 14:54:00,39.06,3.50
9659,2018-07-12 14:57:00,39.34,1.72
11552,2018-07-12 14:58:00,39.22,5.30
11586,2018-07-12 15:01:00,39.34,2.44
4382,2018-07-12 15:02:00,40.12,3.30
4380,2018-07-12 15:02:00,39.64,2.83
11381,2018-07-12 15:02:00,38.44,7.39
11587,2018-07-12 15:03:00,39.04,7.73
11593,2018-07-12 15:03:00,40.12,3.71
2719,2018-07-12 15:04:00,39.10,2.94
9659,2018-07-12 15:07:00,39.25,4.19
11552,2018-07-12 15:08:00,39.19,4.64
11586,2018-07-12 15:11:00,39.40,3.46
11381,2018-07-12 15:12:00,38.44,7.26
4380,2018-07-12 15:12:00,39.67,3.14
4382,2018-07-12 15:12:00,40.12,3.68
11593,2018-07-12 15:13:00,40.10,4.02
11587,2018-07-12 15:13:00,39.19,3.09
2719,2018-07-12 15:14:00,39.37,4.07
9659,2018-07-12 15:17:00,39.17,2.93
11552,2018-07-12 15:18:00,39.46,4.46
11586,2018-07-12 15:21:00,39.55,5.18
11381,2018-07-12 15:22:00,38.50,3.13
4380,2018-07-12 15:22:00,39.67,3.83
4382,2018-07-12 15:22:00,40.04,4.16
11587,2018-07-12 15:23:00,39.19,12.78
11593,2018-07-12 15:23:00,40.03,2.90
2719,2018-07-12 15:24:00,39.58,6.47
9659,2018-07-12 15:27:00,39.19,1.46
11552,2018-07-12 15:28:00,39.70,4.82
11586,2018-07-12 15:31:00,39.64,6.16
11381,2018-07-12 15:32:00,38.56,5.15
4380,2018-07-12 15:32:00,39.64,2.47
4382,2018-07-12 15:32:00,39.96,2.68
11593,2018-07-12 15:33:00,39.95,6.32
11587,2018-07-12 15:33:00,39.16,4.95
2719,2018-07-12 15:34:00,39.70,3.49
9659,2018-07-12 15:37:00,39.25,2.28
11552,2018-07-12 15:38:00,39.82,4.40
11586,2018-07-12 15:41:00,39.64,8.14
4382,2018-07-12 15:42:00,39.87,2.90
11381,2018-07-12 15:42:00,38.59,7.21
4380,2018-07-12 15:42:00,39.64,9.76
11593,2018-07-12 15:43:00,39.87,14.01
11587,2018-07-12 15:43:00,39.07,6.39
2719,2018-07-12 15:44:00,39.70,16.02
9659,2018-07-12 15:47:00,39.34,14.67
11552,2018-07-12 15:48:00,39.85,5.55
11586,2018-07-12 15:51:00,39.67,8.50
11381,2018-07-12 15:52:00,38.65,8.59
4382,2018-07-12 15:52:00,39.79,2.65
4380,2018-07-12 15:52:00,39.67,6.82
11593,2018-07-12 15:53:00,39.78,8.45
11587,2018-07-12 15:53:00,38.99,8.26
2719,2018-07-12 15:54:00,39.70,3.30
9659,2018-07-12 15:57:00,39.49,2.05
11552,2018-07-12 15:58:00,39.91,3.90
11586,2018-07-12 16:01:00,39.67,6.57
11381,2018-07-12 16:02:00,38.71,7.93
4382,2018-07-12 16:02:00,39.71,2.12
4380,2018-07-12 16:02:00,39.79,9.95
11593,2018-07-12 16:03:00,39.70,5.39
11587,2018-07-12 16:03:00,38.91,5.60
2719,2018-07-12 16:04:00,39.73,10.85
9659,2018-07-12 16:07:00,39.61,12.44
11552,2018-07-12 16:08:00,39.91,4.26
11586,2018-07-12 16:11:00,39.82,16.40
11381,2018-07-12 16:12:00,38.77,6.00
4382,2018-07-12 16:12:00,39.82,0.91
4380,2018-07-12 16:12:00,39.82,4.14
11593,2018-07-12 16:13:00,39.73,18.33
11587,2018-07-12 16:13:00,38.82,6.99
2719,2018-07-12 16:14:00,39.73,9.33
9659,2018-07-12 16:17:00,39.64,2.49
11552,2018-07-12 16:18:00,39.83,4.19
11586,2018-07-12 16:21:00,39.88,5.20
11381,2018-07-12 16:22:00,38.80,9.00
4380,2018-07-12 16:22:00,39.82,3.75
4382,2018-07-12 16:22:00,39.97,1.28
11593,2018-07-12 16:23:00,39.88,9.81
11587,2018-07-12 16:23:00,38.74,5.37
2719,2018-07-12 16:24:00,39.73,7.33
9659,2018-07-12 16:27:00,39.64,3.68
11552,2018-07-12 16:28:00,39.75,4.79
11586,2018-07-12 16:31:00,39.88,3.70
4380,2018-07-12 16:32:00,39.74,5.27
11381,2018-07-12 16:32:00,38.83,7.45
4382,2018-07-12 16:32:00,40.12,1.69
11587,2018-07-12 16:33:00,38.71,7.64
11593,2018-07-12 16:33:00,39.94,4.46
2719,2018-07-12 16:34:00,39.76,8.10
9659,2018-07-12 16:37:00,39.70,5.46
11552,2018-07-12 16:38:00,39.70,4.13
11586,2018-07-12 16:41:00,39.80,3.15
11381,2018-07-12 16:42:00,38.86,6.09
4382,2018-07-12 16:42:00,40.25,1.19
4380,2018-07-12 16:42:00,39.66,2.74
11593,2018-07-12 16:43:00,39.94,5.05
11587,2018-07-12 16:43:00,38.71,5.37
2719,2018-07-12 16:44:00,39.76,7.61
9659,2018-07-12 16:47:00,39.79,2.91
11552,2018-07-12 16:48:00,39.70,3.15
11586,2018-07-12 16:51:00,39.73,2.18
4382,2018-07-12 16:52:00,40.34,1.25
11381,2018-07-12 16:52:00,38.86,5.61
4380,2018-07-12 16:52:00,39.67,3.51
11593,2018-07-12 16:53:00,39.94,5.72
11587,2018-07-12 16:53:00,38.80,3.52
2719,2018-07-12 16:54:00,39.73,8.76
9659,2018-07-12 16:57:00,39.79,3.82
11552,2018-07-12 16:58:00,39.70,2.76
11586,2018-07-12 17:01:00,39.76,2.86
4382,2018-07-12 17:02:00,40.37,1.93
11381,2018-07-12 17:02:00,38.89,5.29
4380,2018-07-12 17:02:00,39.73,4.38
11593,2018-07-12 17:03:00,39.91,4.54
11587,2018-07-12 17:03:00,38.83,2.84
2719,2018-07-12 17:04:00,39.73,8.16
9659,2018-07-12 17:07:00,39.71,3.41
11552,2018-07-12 17:08:00,39.82,3.02
11586,2018-07-12 17:11:00,39.76,3.90
4380,2018-07-12 17:12:00,39.76,2.82
4382,2018-07-12 17:12:00,40.43,2.10
11381,2018-07-12 17:12:00,38.92,6.00
11593,2018-07-12 17:13:00,39.88,4.01
11587,2018-07-12 17:13:00,38.89,1.75
2719,2018-07-12 17:14:00,39.82,6.35
9659,2018-07-12 17:17:00,39.67,3.82
11552,2018-07-12 17:18:00,39.97,4.08
11586,2018-07-12 17:21:00,39.79,4.49
11381,2018-07-12 17:22:00,38.92,8.27
4380,2018-07-12 17:22:00,39.79,2.72
4382,2018-07-12 17:22:00,40.49,1.54
11587,2018-07-12 17:23:00,38.98,2.37
11593,2018-07-12 17:23:00,39.88,3.44
2719,2018-07-12 17:24:00,39.85,5.44
9659,2018-07-12 17:27:00,39.79,3.00
11552,2018-07-12 17:28:00,39.97,4.76
11586,2018-07-12 17:31:00,39.79,3.57
11381,2018-07-12 17:32:00,38.92,6.29
4380,2018-07-12 17:32:00,39.85,4.75
4382,2018-07-12 17:32:00,40.55,1.74
11587,2018-07-12 17:33:00,39.13,10.20
11593,2018-07-12 17:33:00,39.91,4.27
2719,2018-07-12 17:34:00,39.91,4.57
9659,2018-07-12 17:37:00,39.85,1.98
11552,2018-07-12 17:38:00,39.97,8.13
11586,2018-07-12 17:41:00,39.85,1.82
4382,2018-07-12 17:42:00,40.61,1.16
4380,2018-07-12 17:42:00,39.91,3.44
11381,2018-07-12 17:42:00,38.92,6.89
11593,2018-07-12 17:43:00,40.00,4.07
11587,2018-07-12 17:43:00,39.25,6.11
2719,2018-07-12 17:44:00,39.97,3.83
9659,2018-07-12 17:47:00,39.88,2.12
11552,2018-07-12 17:48:00,39.89,9.74
11586,2018-07-12 17:51:00,39.88,3.45
11381,2018-07-12 17:52:00,38.89,6.99
4382,2018-07-12 17:52:00,40.61,1.67
4380,2018-07-12 17:52:00,39.97,2.31
11593,2018-07-12 17:53:00,40.10,4.53
11587,2018-07-12 17:53:00,39.31,12.66
2719,2018-07-12 17:54:00,40.06,5.94
9659,2018-07-12 17:57:00,39.94,2.27
11552,2018-07-12 17:58:00,39.85,3.50
11586,2018-07-12 18:01:00,39.97,2.88
11381,2018-07-12 18:02:00,38.86,6.24
4382,2018-07-12 18:02:00,40.61,12.33
4380,2018-07-12 18:02:00,40.06,3.66
11587,2018-07-12 18:03:00,39.31,7.49
11593,2018-07-12 18:03:00,40.19,4.29
2719,2018-07-12 18:04:00,40.16,9.60
9659,2018-07-12 18:07:00,40.00,2.14
11552,2018-07-12 18:08:00,39.91,6.99
11586,2018-07-12 18:11:00,39.97,3.08
11381,2018-07-12 18:12:00,38.83,7.75
4382,2018-07-12 18:12:00,40.65,2.95
4380,2018-07-12 18:12:00,40.19,2.33
11593,2018-07-12 18:13:00,40.25,6.14
11587,2018-07-12 18:13:00,39.25,6.76
2719,2018-07-12 18:14:00,40.16,9.69
9659,2018-07-12 18:17:00,40.06,2.86
11552,2018-07-12 18:18:00,40.03,5.10
11586,2018-07-12 18:21:00,39.97,3.54
4382,2018-07-12 18:22:00,40.65,5.43
11381,2018-07-12 18:22:00,38.83,7.92
4380,2018-07-12 18:22:00,40.19,1.88
11593,2018-07-12 18:23:00,40.31,4.04
11587,2018-07-12 18:23:00,39.25,3.95
2719,2018-07-12 18:24:00,40.16,4.42
9659,2018-07-12 18:27:00,40.06,2.62
11552,2018-07-12 18:28:00,40.12,4.47
11586,2018-07-12 18:31:00,39.91,3.43
4382,2018-07-12 18:32:00,40.71,1.92
4380,2018-07-12 18:32:00,40.19,2.00
11381,2018-07-12 18:32:00,38.80,6.56
11587,2018-07-12 18:33:00,39.28,2.75
11593,2018-07-12 18:33:00,40.31,3.83
2719,2018-07-12 18:34:00,40.16,3.22
9659,2018-07-12 18:37:00,39.98,2.98
11552,2018-07-12 18:38:00,40.12,10.15
11586,2018-07-12 18:41:00,39.85,2.22
4380,2018-07-12 18:42:00,40.19,3.32
4382,2018-07-12 18:42:00,40.77,4.64
11381,2018-07-12 18:42:00,38.80,7.33
11593,2018-07-12 18:43:00,40.28,3.39
11587,2018-07-12 18:43:00,39.34,1.99
2719,2018-07-12 18:44:00,40.16,3.11
9659,2018-07-12 18:47:00,39.90,3.64
11552,2018-07-12 18:48:00,40.10,4.16
11586,2018-07-12 18:51:00,39.85,2.68
4382,2018-07-12 18:52:00,40.83,4.57
4380,2018-07-12 18:52:00,40.19,2.82
11381,2018-07-12 18:52:00,38.80,6.94
11593,2018-07-12 18:53:00,40.28,3.12
11587,2018-07-12 18:53:00,39.40,2.18
2719,2018-07-12 18:54:00,40.16,2.45
9659,2018-07-12 18:57:00,39.81,4.58
11552,2018-07-12 18:58:00,40.01,5.09
11586,2018-07-12 19:01:00,39.91,5.66
4382,2018-07-12 19:02:00,40.83,11.21
11381,2018-07-12 19:02:00,38.72,9.49
4380,2018-07-12 19:02:00,40.10,4.15
11593,2018-07-12 19:03:00,40.28,3.51
11587,2018-07-12 19:03:00,39.43,2.62
2719,2018-07-12 19:04:00,40.16,2.71
9659,2018-07-12 19:07:00,39.73,4.49
11552,2018-07-12 19:08:00,39.93,5.11
11586,2018-07-12 19:11:00,39.91,3.66
4382,2018-07-12 19:12:00,40.83,3.51
11381,2018-07-12 19:12:00,38.63,11.23
4380,2018-07-12 19:12:00,40.02,3.14
11587,2018-07-12 19:13:00,39.43,4.02
11593,2018-07-12 19:13:00,40.34,3.71
2719,2018-07-12 19:14:00,40.19,3.93
9659,2018-07-12 19:17:00,39.65,3.36
11552,2018-07-12 19:18:00,39.84,3.70
11586,2018-07-12 19:21:00,39.85,3.55
4380,2018-07-12 19:22:00,39.94,2.46
11381,2018-07-12 19:22:00,38.55,7.70
4382,2018-07-12 19:22:00,40.80,5.99
11587,2018-07-12 19:23:00,39.43,3.75
11593,2018-07-12 19:23:00,40.34,6.13
2719,2018-07-12 19:24:00,40.25,4.13
9659,2018-07-12 19:27:00,39.73,2.99
11552,2018-07-12 19:28:00,39.76,4.27
11586,2018-07-12 19:31:00,39.82,3.45
4382,2018-07-12 19:32:00,40.71,3.78
11381,2018-07-12 19:32:00,38.47,4.87
4380,2018-07-12 19:32:00,39.85,3.00
11587,2018-07-12 19:33:00,39.46,2.53
11593,2018-07-12 19:33:00,40.40,4.86
2719,2018-07-12 19:34:00,40.31,4.24
9659,2018-07-12 19:37:00,39.88,4.71
11552,2018-07-12 19:38:00,39.68,3.76
11586,2018-07-12 19:41:00,39.82,3.05
4382,2018-07-12 19:42:00,40.63,3.12
11381,2018-07-12 19:42:00,38.38,6.65
4380,2018-07-12 19:42:00,39.77,2.55
11593,2018-07-12 19:43:00,40.40,4.86
11587,2018-07-12 19:43:00,39.52,2.33
2719,2018-07-12 19:44:00,40.31,4.33
9659,2018-07-12 19:47:00,39.97,2.51
11552,2018-07-12 19:48:00,39.59,4.00
11586,2018-07-12 19:51:00,39.79,3.01
4380,2018-07-12 19:52:00,39.69,2.47
11381,2018-07-12 19:52:00,38.30,9.66
4382,2018-07-12 19:52:00,40.55,2.89
11587,2018-07-12 19:53:00,39.61,3.76
11593,2018-07-12 19:53:00,40.34,6.04
2719,2018-07-12 19:54:00,40.31,4.73
9659,2018-07-12 19:57:00,39.97,1.97
11552,2018-07-12 19:58:00,39.51,4.11
11586,2018-07-12 20:01:00,39.79,3.60
11381,2018-07-12 20:02:00,38.22,7.04
4382,2018-07-12 20:02:00,40.46,2.67
4380,2018-07-12 20:02:00,39.61,3.37
11593,2018-07-12 20:03:00,40.34,3.99
11587,2018-07-12 20:03:00,39.73,3.26
2719,2018-07-12 20:04:00,40.31,4.71
9659,2018-07-12 20:07:00,39.97,2.40
11552,2018-07-12 20:08:00,39.43,2.83
11586,2018-07-12 20:11:00,39.82,3.56
4380,2018-07-12 20:12:00,39.64,3.75
11381,2018-07-12 20:12:00,38.13,7.99
4382,2018-07-12 20:12:00,40.38,4.07
11587,2018-07-12 20:13:00,39.76,6.32
11593,2018-07-12 20:13:00,40.26,5.77
2719,2018-07-12 20:14:00,40.31,5.47
9659,2018-07-12 20:17:00,39.97,3.91
11552,2018-07-12 20:18:00,39.52,4.04
11586,2018-07-12 20:21:00,39.82,7.01
4380,2018-07-12 20:22:00,39.73,2.32
4382,2018-07-12 20:22:00,40.30,5.34
11381,2018-07-12 20:22:00,38.05,4.79
11593,2018-07-12 20:23:00,40.17,3.76
11587,2018-07-12 20:23:00,39.76,4.78
2719,2018-07-12 20:24:00,40.28,3.60
9659,2018-07-12 20:27:00,40.00,3.53
11552,2018-07-12 20:28:00,39.61,3.82
11586,2018-07-12 20:31:00,39.82,4.36
4382,2018-07-12 20:32:00,40.21,5.22
11381,2018-07-12 20:32:00,37.97,4.70
4380,2018-07-12 20:32:00,39.76,3.01
11593,2018-07-12 20:33:00,40.09,4.68
11587,2018-07-12 20:33:00,39.68,3.61
2719,2018-07-12 20:34:00,40.28,4.17
9659,2018-07-12 20:37:00,40.03,3.04
11552,2018-07-12 20:38:00,39.76,3.60
11586,2018-07-12 20:41:00,39.74,5.70
4380,2018-07-12 20:42:00,39.79,2.38
4382,2018-07-12 20:42:00,40.13,3.28
11381,2018-07-12 20:42:00,38.03,6.44
11593,2018-07-12 20:43:00,40.01,4.55
11587,2018-07-12 20:43:00,39.61,4.01
2719,2018-07-12 20:44:00,40.31,4.97
9659,2018-07-12 20:47:00,40.03,3.72
11552,2018-07-12 20:48:00,39.94,3.06
11586,2018-07-12 20:51:00,39.66,7.08
11381,2018-07-12 20:52:00,38.17,5.23
4382,2018-07-12 20:52:00,40.05,2.72
4380,2018-07-12 20:52:00,39.79,1.69
11593,2018-07-12 20:53:00,39.92,4.69
11587,2018-07-12 20:53:00,39.61,3.35
2719,2018-07-12 20:54:00,40.49,4.09
9659,2018-07-12 20:57:00,39.95,2.73
11552,2018-07-12 20:58:00,40.10,4.25
11586,2018-07-12 21:01:00,39.57,3.69
4382,2018-07-12 21:02:00,39.96,2.20
11381,2018-07-12 21:02:00,38.32,4.77
4380,2018-07-12 21:02:00,39.82,3.35
11587,2018-07-12 21:03:00,39.64,2.98
11593,2018-07-12 21:03:00,39.84,3.27
2719,2018-07-12 21:04:00,40.55,4.18
9659,2018-07-12 21:07:00,39.87,3.00
11552,2018-07-12 21:08:00,40.19,4.09
11586,2018-07-12 21:11:00,39.49,4.74
4382,2018-07-12 21:12:00,40.00,2.68
11381,2018-07-12 21:12:00,38.50,6.76
4380,2018-07-12 21:12:00,39.91,4.20
11593,2018-07-12 21:13:00,39.76,3.02
11587,2018-07-12 21:13:00,39.73,2.17
2719,2018-07-12 21:14:00,40.58,5.10
9659,2018-07-12 21:17:00,39.78,2.13
11552,2018-07-12 21:18:00,40.19,4.57
11586,2018-07-12 21:21:00,39.41,6.48
11381,2018-07-12 21:22:00,38.62,4.76
4382,2018-07-12 21:22:00,40.25,3.01
4380,2018-07-12 21:22:00,40.03,4.72
11587,2018-07-12 21:23:00,39.79,2.43
11593,2018-07-12 21:23:00,39.67,2.95
2719,2018-07-12 21:24:00,40.61,5.21
9659,2018-07-12 21:27:00,39.70,2.22
11552,2018-07-12 21:28:00,40.22,4.71
11586,2018-07-12 21:31:00,39.32,7.16
4382,2018-07-12 21:32:00,40.40,3.85
4380,2018-07-12 21:32:00,40.10,4.77
11381,2018-07-12 21:32:00,38.77,5.15
11593,2018-07-12 21:33:00,39.64,5.82
11587,2018-07-12 21:33:00,39.82,2.61
2719,2018-07-12 21:34:00,40.61,6.91
9659,2018-07-12 21:37:00,39.62,2.49
11552,2018-07-12 21:38:00,40.22,4.78
11586,2018-07-12 21:41:00,39.24,5.68
4382,2018-07-12 21:42:00,40.49,3.05
4380,2018-07-12 21:42:00,40.16,4.23
11381,2018-07-12 21:42:00,38.86,5.96
11587,2018-07-12 21:43:00,39.82,6.39
11593,2018-07-12 21:43:00,39.70,3.83
2719,2018-07-12 21:44:00,40.61,6.85
9659,2018-07-12 21:47:00,39.53,2.54
11552,2018-07-12 21:48:00,40.13,5.35
11586,2018-07-12 21:51:00,39.16,6.01
4380,2018-07-12 21:52:00,40.16,3.73
11381,2018-07-12 21:52:00,38.98,6.46
4382,2018-07-12 21:52:00,40.61,2.64
11587,2018-07-12 21:53:00,39.74,7.58
11593,2018-07-12 21:53:00,39.76,4.34
2719,2018-07-12 21:54:00,40.61,8.43
9659,2018-07-12 21:57:00,39.45,2.91
11552,2018-07-12 21:58:00,40.05,6.27
11586,2018-07-12 22:01:00,39.10,6.23
4382,2018-07-12 22:02:00,40.71,2.70
11381,2018-07-12 22:02:00,39.10,6.91
4380,2018-07-12 22:02:00,40.22,2.85
11587,2018-07-12 22:03:00,39.66,4.73
11593,2018-07-12 22:03:00,39.88,3.83
2719,2018-07-12 22:04:00,40.61,8.82
9659,2018-07-12 22:07:00,39.49,4.80
11552,2018-07-12 22:08:00,39.97,6.18
11586,2018-07-12 22:11:00,39.19,3.18
4382,2018-07-12 22:12:00,40.80,3.94
4380,2018-07-12 22:12:00,40.31,2.96
11381,2018-07-12 22:12:00,39.22,6.95
11593,2018-07-12 22:13:00,40.03,4.01
11587,2018-07-12 22:13:00,39.57,5.38
2719,2018-07-12 22:14:00,40.61,7.65
9659,2018-07-12 22:17:00,39.61,4.81
11552,2018-07-12 22:18:00,39.88,5.47
11586,2018-07-12 22:21:00,39.25,4.37
11381,2018-07-12 22:22:00,39.28,5.03
4380,2018-07-12 22:22:00,40.43,4.99
4382,2018-07-12 22:22:00,40.80,4.26
11587,2018-07-12 22:23:00,39.49,4.61
11593,2018-07-12 22:23:00,40.12,3.70
2719,2018-07-12 22:24:00,40.61,2.07
9659,2018-07-12 22:27:00,39.73,2.21
11552,2018-07-12 22:28:00,39.85,3.55
11586,2018-07-12 22:31:00,39.31,5.33
11381,2018-07-12 22:32:00,39.37,6.81
4382,2018-07-12 22:32:00,40.77,3.22
4380,2018-07-12 22:32:00,40.46,3.24
11587,2018-07-12 22:33:00,39.41,2.53
11593,2018-07-12 22:33:00,40.25,5.23
2719,2018-07-12 22:34:00,40.58,8.56
9659,2018-07-12 22:37:00,39.79,1.98
11552,2018-07-12 22:38:00,39.85,2.99
11586,2018-07-12 22:41:00,39.46,3.92
4380,2018-07-12 22:42:00,40.46,2.56
11381,2018-07-12 22:42:00,39.46,6.43
4382,2018-07-12 22:42:00,40.68,2.08
11593,2018-07-12 22:43:00,40.31,5.87
11587,2018-07-12 22:43:00,39.32,3.15
2719,2018-07-12 22:44:00,40.58,4.14
9659,2018-07-12 22:47:00,39.79,2.70
11552,2018-07-12 22:48:00,39.88,3.26
11586,2018-07-12 22:51:00,39.52,5.20
4380,2018-07-12 22:52:00,40.43,5.00
4382,2018-07-12 22:52:00,40.60,3.82
11381,2018-07-12 22:52:00,39.58,6.49
11587,2018-07-12 22:53:00,39.24,5.28
11593,2018-07-12 22:53:00,40.40,5.57
2719,2018-07-12 22:54:00,40.50,5.81
9659,2018-07-12 22:57:00,39.82,2.73
11552,2018-07-12 22:58:00,39.88,3.80
11586,2018-07-12 23:01:00,39.55,2.56
11381,2018-07-12 23:02:00,39.64,4.98
4382,2018-07-12 23:02:00,40.52,3.23
4380,2018-07-12 23:02:00,40.40,2.43
11593,2018-07-12 23:03:00,40.40,5.28
11587,2018-07-12 23:03:00,39.16,6.80
2719,2018-07-12 23:04:00,40.42,6.39
9659,2018-07-12 23:07:00,39.88,2.90
11552,2018-07-12 23:08:00,39.80,5.22
11586,2018-07-12 23:11:00,39.61,1.88
4380,2018-07-12 23:12:00,40.32,3.64
11381,2018-07-12 23:12:00,39.76,4.21
4382,2018-07-12 23:12:00,40.43,2.90
11587,2018-07-12 23:13:00,39.07,4.82
11593,2018-07-12 23:13:00,40.37,4.65
2719,2018-07-12 23:14:00,40.33,6.48
9659,2018-07-12 23:17:00,39.97,4.10
11552,2018-07-12 23:18:00,39.72,4.76
11586,2018-07-12 23:21:00,39.76,4.88
4380,2018-07-12 23:22:00,40.23,4.34
4382,2018-07-12 23:22:00,40.35,2.87
11381,2018-07-12 23:22:00,39.91,7.90
11587,2018-07-12 23:23:00,38.99,2.81
11593,2018-07-12 23:23:00,40.37,5.92
2719,2018-07-12 23:24:00,40.25,6.41
9659,2018-07-12 23:27:00,40.03,3.22
11552,2018-07-12 23:28:00,39.63,4.33
11586,2018-07-12 23:31:00,39.91,4.31
4382,2018-07-12 23:32:00,40.27,1.52
11381,2018-07-12 23:32:00,40.00,17.74
4380,2018-07-12 23:32:00,40.15,3.36
11587,2018-07-12 23:33:00,38.91,6.31
11593,2018-07-12 23:33:00,40.37,7.84
2719,2018-07-12 23:34:00,40.17,5.16
9659,2018-07-12 23:37:00,40.10,3.22
11552,2018-07-12 23:38:00,39.55,4.37
11586,2018-07-12 23:41:00,39.94,5.09
11381,2018-07-12 23:42:00,40.12,11.54
4382,2018-07-12 23:42:00,40.40,1.72
4380,2018-07-12 23:42:00,40.07,3.71
11593,2018-07-12 23:43:00,40.37,3.78
11587,2018-07-12 23:43:00,38.82,3.78
2719,2018-07-12 23:44:00,40.08,7.22
9659,2018-07-12 23:47:00,40.10,3.18
11552,2018-07-12 23:48:00,39.47,3.28
11586,2018-07-12 23:51:00,39.94,4.85
4380,2018-07-12 23:52:00,39.98,3.09
11381,2018-07-12 23:52:00,40.25,12.76
4382,2018-07-12 23:52:00,40.55,1.40
11587,2018-07-12 23:53:00,38.89,5.10
11593,2018-07-12 23:53:00,40.29,4.65
2719,2018-07-12 23:54:00,40.00,9.21
9659,2018-07-12 23:57:00,40.16,3.44
11552,2018-07-12 23:58:00,39.49,2.94
11586,2018-07-13 00:01:00,39.94,5.97
4382,2018-07-13 00:02:00,40.65,1.91
11381,2018-07-13 00:02:00,40.34,10.73
4380,2018-07-13 00:02:00,39.91,2.97
11593,2018-07-13 00:03:00,40.20,4.71
11587,2018-07-13 00:03:00,38.95,3.35
2719,2018-07-13 00:04:00,39.92,5.17
9659,2018-07-13 00:07:00,40.22,2.78
11552,2018-07-13 00:08:00,39.58,2.95
11586,2018-07-13 00:11:00,39.97,6.49
11381,2018-07-13 00:12:00,40.46,6.23
4382,2018-07-13 00:12:00,40.74,2.04
4380,2018-07-13 00:12:00,39.97,3.58
11587,2018-07-13 00:13:00,39.13,3.93
11593,2018-07-13 00:13:00,40.12,4.89
2719,2018-07-13 00:14:00,39.83,5.66
9659,2018-07-13 00:17:00,40.22,3.52
11552,2018-07-13 00:18:00,39.61,5.21
11586,2018-07-13 00:21:00,39.97,3.52
4380,2018-07-13 00:22:00,39.97,4.90
11381,2018-07-13 00:22:00,40.55,5.03
4382,2018-07-13 00:22:00,40.80,2.03
11593,2018-07-13 00:23:00,40.04,4.93
11587,2018-07-13 00:23:00,39.16,3.14
2719,2018-07-13 00:24:00,39.75,6.51
9659,2018-07-13 00:27:00,40.25,2.99
11552,2018-07-13 00:28:00,39.70,4.32
11586,2018-07-13 00:31:00,39.97,2.20
4382,2018-07-13 00:32:00,40.83,2.51
11381,2018-07-13 00:32:00,40.61,5.33
4380,2018-07-13 00:32:00,40.00,3.01
11587,2018-07-13 00:33:00,39.22,4.35
11593,2018-07-13 00:33:00,39.97,1.74
2719,2018-07-13 00:34:00,39.67,6.36
9659,2018-07-13 00:37:00,40.28,2.47
11552,2018-07-13 00:38:00,39.79,3.52
11586,2018-07-13 00:41:00,40.00,4.95
11381,2018-07-13 00:42:00,40.74,4.65
4382,2018-07-13 00:42:00,40.86,2.00
4380,2018-07-13 00:42:00,40.00,2.69
11587,2018-07-13 00:43:00,39.31,3.10
11593,2018-07-13 00:43:00,39.97,3.36
2719,2018-07-13 00:44:00,39.58,3.41
9659,2018-07-13 00:47:00,40.31,3.30
11552,2018-07-13 00:48:00,39.79,3.92
11586,2018-07-13 00:51:00,40.12,5.21
4380,2018-07-13 00:52:00,39.92,2.68
4382,2018-07-13 00:52:00,40.86,3.73
11381,2018-07-13 00:52:00,40.80,16.87
